ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa_piR_007832|gb|DQ580660|Homo_sapiens:14:102977420:102977449:Minus	1	2	2.0	0.0
hsa_piR_016464|gb|DQ592422|Homo_sapiens:11:133578855:133578881:Minus	1	2	2.0	0.0
hsa_piR_001925|gb|DQ572561|Homo_sapiens:3:129966084:129966114:Minus	2	2	1.5	0.0
hsa_piR_019224|gb|DQ596390|Homo_sapiens:14:100485960:100485990:Plus	2	2	1.5	0.0
hsa_piR_021830|gb|DQ599906|Homo_sapiens:6:100003834:100003859:Minus	1	1	1.0	0.0
hsa_piR_014454|gb|DQ589793|Homo_sapiens:6:26213034:26213059:Plus	1	1	1.0	0.0
hsa_piR_006473|gb|DQ578844|Homo_sapiens:2:85619929:85619958:Minus	1	1	1.0	0.0
hsa_piR_013458|gb|DQ588249|Homo_sapiens:11:100030097:100030122:Minus	1	1	1.0	0.0
hsa_piR_020517|gb|DQ598217|Homo_sapiens:11:133278643:133278669:Minus	1	1	1.0	0.0
hsa_piR_007524|gb|DQ580256|Homo_sapiens:5:177415291:177415318:Plus	1	1	1.0	0.0
hsa_piR_022105|gb|DQ600280|Homo_sapiens:11:74229692:74229722:Plus	1	1	1.0	0.0
hsa_piR_018811|gb|DQ595848|Homo_sapiens:7:132371015:132371040:Minus	1	1	1.0	0.0
hsa_piR_007629|gb|DQ580399|Homo_sapiens:1:148815461:148815488:Minus	1	1	1.0	0.0
hsa_piR_003338|gb|DQ574525|Homo_sapiens:15:90933963:90933992:Plus	1	1	1.0	0.0
hsa_piR_006237|gb|DQ578541|Homo_sapiens:12:120013682:120013712:Plus	1	1	1.0	0.0
hsa_piR_015010|gb|DQ590529|Homo_sapiens:16:87823711:87823739:Plus	1	1	1.0	0.0
hsa_piR_011240|gb|DQ585176|Homo_sapiens:3:10295670:10295697:Plus	1	1	1.0	0.0
hsa_piR_009117|gb|DQ582349|Homo_sapiens:3:100236806:100236834:Plus	1	1	1.0	0.0
hsa_piR_001814|gb|DQ572431|Homo_sapiens:11:74398165:74398195:Plus	1	1	1.0	0.0
hsa_piR_006475|gb|DQ578846|Homo_sapiens:12:51975966:51975991:Plus	1	1	1.0	0.0
hsa_piR_020167|gb|DQ597698|Homo_sapiens:17:74500302:74500331:Minus	1	1	1.0	0.0
hsa_piR_011349|gb|DQ585326|Homo_sapiens:3:100040517:100040543:Minus	1	1	1.0	0.0
hsa_piR_019700|gb|DQ597037|Homo_sapiens:15:39384373:39384399:Plus	1	1	1.0	0.0
hsa_piR_014671|gb|DQ590083|Homo_sapiens:3:100275376:100275404:Plus	1	1	1.0	0.0
hsa_piR_003531|gb|DQ574795|Homo_sapiens:1:10410132:10410158:Plus	1	1	1.0	0.0
hsa_piR_017553|gb|DQ594247|Homo_sapiens:2:201709276:201709304:Plus	1	1	1.0	0.0
hsa_piR_016164|gb|DQ592049|Homo_sapiens:4:101384239:101384268:Plus	1	1	1.0	0.0
hsa_piR_014116|gb|DQ589287|Homo_sapiens:12:102142119:102142145:Plus	1	1	1.0	0.0
hsa_piR_006828|gb|DQ579314|Homo_sapiens:16:48626986:48627015:Plus	1	1	1.0	0.0
hsa_piR_008917|gb|DQ582098|Homo_sapiens:19:10894234:10894260:Plus	1	1	1.0	0.0
hsa_piR_002414|gb|DQ573254|Homo_sapiens:17:790642:790669:Minus	1	1	1.0	0.0
hsa_piR_022120|gb|DQ600295|Homo_sapiens:16:604247:604273:Plus	1	1	1.0	0.0
hsa_piR_008550|gb|DQ581604|Homo_sapiens:17:20865100:20865127:Minus	1	1	1.0	0.0
hsa_piR_011433|gb|DQ585447|Homo_sapiens:16:32199216:32199242:Plus	1	1	1.0	0.0
hsa_piR_012219|gb|DQ586517|Homo_sapiens:17:597572:597599:Minus	1	1	1.0	0.0
hsa_piR_007146|gb|DQ579748|Homo_sapiens:6:30702881:30702909:Plus	1	1	1.0	0.0
hsa_piR_023234|gb|DQ601780|Homo_sapiens:9:38537327:38537354:Minus	1	1	1.0	0.0
hsa_piR_008395|gb|DQ581395|Homo_sapiens:10:71851545:71851571:Plus	1	1	1.0	0.0
hsa_piR_018717|gb|DQ595729|Homo_sapiens:9:114910810:114910840:Minus	2	2	1.0	0.0
hsa_piR_003642|gb|DQ574957|Homo_sapiens:8:43100646:43100673:Plus	1	1	1.0	0.0
hsa_piR_003574|gb|DQ574852|Homo_sapiens:8:141604994:141605023:Minus	1	1	1.0	0.0
hsa_piR_019196|gb|DQ596347|Homo_sapiens:22:37413838:37413865:Minus	1	1	1.0	0.0
hsa_piR_020797|gb|DQ598625|Homo_sapiens:1:24452458:24452486:Minus	1	1	1.0	0.0
hsa_piR_012770|gb|DQ587286|Homo_sapiens:6:29152876:29152906:Minus	1	1	1.0	0.0
hsa_piR_015324|gb|DQ590938|Homo_sapiens:16:29727464:29727492:Plus	1	1	1.0	0.0
hsa_piR_000598|gb|DQ570741|Homo_sapiens:8:102884374:102884404:Plus	1	1	1.0	0.0
hsa_piR_007151|gb|DQ579753|Homo_sapiens:21:44381495:44381520:Plus	1	1	1.0	0.0
hsa_piR_016273|gb|DQ592185|Homo_sapiens:5:100064913:100064941:Minus	1	1	1.0	0.0
hsa_piR_003779|gb|DQ575131|Homo_sapiens:15:60289266:60289292:Minus	1	1	1.0	0.0
hsa_piR_001637|gb|DQ572221|Homo_sapiens:15:73418040:73418065:Plus	1	1	1.0	0.0
hsa_piR_006504|gb|DQ578892|Homo_sapiens:15:91764480:91764509:Minus	1	1	1.0	0.0
hsa_piR_017280|gb|DQ593889|Homo_sapiens:17:41783587:41783613:Minus	1	1	1.0	0.0
hsa_piR_004346|gb|DQ575985|Homo_sapiens:16:28309157:28309184:Minus	1	1	1.0	0.0
hsa_piR_021923|gb|DQ600032|Homo_sapiens:18:11653282:11653311:Minus	1	1	1.0	0.0
hsa_piR_006083|gb|DQ578351|Homo_sapiens:10:100287095:100287124:Minus	1	1	1.0	0.0
hsa_piR_000685|gb|DQ570855|Homo_sapiens:9:129590155:129590180:Plus	1	1	1.0	0.0
hsa_piR_023223|gb|DQ601766|Homo_sapiens:18:11630324:11630352:Minus	1	1	1.0	0.0
hsa_piR_003325|gb|DQ574507|Homo_sapiens:4:119772349:119772379:Plus	1	1	1.0	0.0
hsa_piR_021360|gb|DQ599338|Homo_sapiens:10:76580397:76580425:Plus	1	1	1.0	0.0
hsa_piR_014587|gb|DQ589977|Homo_sapiens:17:77093925:77093953:Minus	1	1	1.0	0.0
hsa_piR_013977|gb|DQ589103|Homo_sapiens:2:24899183:24899212:Plus	1	1	1.0	0.0
hsa_piR_017790|gb|DQ594555|Homo_sapiens:7:149699742:149699772:Plus	1	1	1.0	0.0
hsa_piR_009016|gb|DQ582218|Homo_sapiens:12:122342662:122342692:Minus	1	1	1.0	0.0
hsa_piR_020681|gb|DQ598465|Homo_sapiens:7:102461553:102461583:Plus	1	1	1.0	0.0
hsa_piR_009991|gb|DQ583451|Homo_sapiens:9:139846561:139846588:Plus	1	1	1.0	0.0
hsa_piR_000150|gb|DQ570133|Homo_sapiens:7:44588676:44588704:Plus	1	1	1.0	0.0
hsa_piR_021891|gb|DQ599985|Homo_sapiens:3:100177535:100177563:Minus	1	1	1.0	0.0
hsa_piR_012486|gb|DQ586890|Homo_sapiens:10:81196051:81196077:Minus	1	1	1.0	0.0
hsa_piR_022309|gb|DQ600529|Homo_sapiens:10:51262196:51262222:Minus	1	1	1.0	0.0
hsa_piR_011496|gb|DQ585569|Homo_sapiens:17:77092200:77092229:Minus	1	2	1.0	0.0
hsa_piR_005653|gb|DQ577762|Homo_sapiens:4:101146382:101146411:Plus	1	1	1.0	0.0
hsa_piR_002528|gb|DQ573413|Homo_sapiens:11:100033503:100033531:Plus	1	1	1.0	0.0
hsa_piR_003136|gb|DQ574251|Homo_sapiens:14:43072632:43072660:Minus	1	1	1.0	0.0
hsa_piR_005541|gb|DQ577614|Homo_sapiens:11:123768615:123768644:Minus	1	1	1.0	0.0
hsa_piR_000286|gb|DQ570337|Homo_sapiens:11:100607005:100607035:Plus	1	1	1.0	0.0
hsa_piR_003479|gb|DQ574720|Homo_sapiens:1:24522449:24522476:Plus	1	1	1.0	0.0
hsa_piR_003139|gb|DQ574254|Homo_sapiens:3:12855861:12855890:Minus	1	1	1.0	0.0
